order_id,customer_id,restaurant_id,order_date,city,order_amount,discount_amount,delivery_fee,payment_mode,order_status,delivery_time_min,food_cost,delivery_cost
7253,375,9,2025-09-28,Mumbai,335,200,30,Wallet,Cancelled,35,148.87,84
7254,98,36,2025-12-26,Chennai,1442,150,30,Wallet,Cancelled,60,730.54,99
7255,117,49,2025-06-07,Bangalore,521,100,30,Wallet,Cancelled,43,240.0,43
7256,45,13,2025-06-24,Hyderabad,736,20,30,Wallet,Delivered,30,309.6,98
7257,38,48,2025-07-27,Delhi,1633,200,30,Wallet,Cancelled,42,677.45,107
7258,366,34,2025-08-11,Delhi,1627,50,20,Cash,Cancelled,31,971.99,55
7259,118,2,2025-07-25,Delhi,363,200,50,Wallet,Delivered,24,182.67,150
7260,254,20,2025-06-20,Delhi,493,150,20,Card,Delivered,41,173.34,115
7261,27,17,2025-09-24,Pune,355,200,20,Wallet,Delivered,18,202.71,120
7262,174,24,2025-12-18,Bangalore,1415,200,20,Card,Cancelled,28,736.57,58
7263,221,31,2025-06-15,Bangalore,551,20,20,Cash,Delivered,28,214.07,63
7264,369,11,2025-09-04,Pune,1058,0,40,Wallet,Delivered,33,597.1,88
7265,462,14,2025-08-20,Hyderabad,1609,150,40,Cash,Delivered,48,757.57,129
7266,28,49,2025-01-10,Bangalore,495,20,50,UPI,Delivered,36,219.9,45
7267,380,29,2025-06-06,Chennai,245,100,20,Cash,Cancelled,46,123.14,126
7268,68,2,2025-11-21,Mumbai,787,200,50,Cash,Delivered,35,424.16,123
7269,497,2,2025-08-21,Bangalore,1516,50,40,Wallet,Cancelled,31,646.64,88
7270,321,12,2025-02-19,Hyderabad,707,150,40,UPI,Cancelled,34,276.82,75
7271,367,50,2025-04-11,Pune,326,50,50,Cash,Delivered,35,120.56,49
7272,365,4,2025-11-24,Hyderabad,1072,0,30,Card,Delivered,42,557.78,82
7273,466,32,2025-11-02,Bangalore,1657,100,30,Wallet,Cancelled,23,705.19,149
7274,143,48,2025-02-19,Mumbai,1669,200,50,UPI,Delivered,48,866.76,45
7275,276,25,2025-07-04,Pune,1449,200,50,UPI,Delivered,41,729.19,124
7276,493,5,2025-10-26,Delhi,438,200,30,Wallet,Cancelled,38,205.74,51
7277,88,33,2025-08-31,Chennai,555,200,50,Wallet,Delivered,58,229.03,79
7278,475,35,2025-07-18,Bangalore,1171,0,40,UPI,Delivered,53,425.02,44
7279,277,27,2025-03-13,Pune,307,150,30,Cash,Delivered,55,144.41,76
7280,95,38,2025-04-22,Pune,1156,0,20,UPI,Delivered,60,423.06,82
7281,403,22,2025-04-28,Pune,1543,150,40,Card,Delivered,33,586.06,150
7282,218,45,2025-04-02,Hyderabad,1048,100,20,Wallet,Delivered,40,474.85,137
7283,470,49,2025-11-11,Mumbai,1758,0,20,Card,Delivered,34,645.46,146
7284,40,41,2025-03-09,Chennai,1664,0,20,UPI,Delivered,17,646.76,88
7285,450,24,2025-05-11,Bangalore,384,50,30,Wallet,Cancelled,57,219.63,122
7286,140,20,2025-07-03,Chennai,332,0,30,Wallet,Cancelled,33,176.88,104
7287,482,40,2025-01-13,Mumbai,1246,0,40,Cash,Delivered,39,444.72,130
7288,449,48,2025-09-14,Chennai,423,200,40,Cash,Cancelled,32,253.07,150
7289,104,50,2025-10-14,Hyderabad,1195,20,20,UPI,Delivered,25,480.66,78
7290,135,26,2025-04-28,Delhi,1343,150,50,Wallet,Delivered,26,674.3,87
7291,138,49,2025-10-16,Mumbai,1315,50,50,Cash,Delivered,41,574.22,143
7292,391,4,2025-06-27,Delhi,1201,0,50,Card,Delivered,33,679.21,64
7293,451,40,2025-11-25,Bangalore,1800,20,20,UPI,Delivered,42,649.53,146
7294,305,40,2025-12-18,Chennai,1041,20,30,Cash,Cancelled,20,415.04,51
7295,167,50,2025-01-04,Mumbai,409,0,30,Wallet,Delivered,55,208.06,113
7296,352,10,2025-01-05,Mumbai,503,0,50,Wallet,Delivered,18,263.27,103
7297,239,29,2025-02-17,Mumbai,1601,50,40,Cash,Delivered,39,615.69,128
7298,97,19,2025-09-12,Bangalore,1378,200,50,Cash,Cancelled,60,694.74,134
7299,145,33,2025-07-11,Mumbai,890,100,20,Cash,Delivered,53,473.13,147
7300,15,39,2025-11-13,Delhi,1401,50,20,Cash,Cancelled,16,789.1,145
7301,66,49,2025-03-10,Bangalore,998,100,40,UPI,Delivered,29,373.5,149
7302,128,30,2025-01-18,Mumbai,251,150,30,Card,Delivered,25,105.19,101
7303,474,43,2025-11-16,Delhi,1183,100,50,Wallet,Delivered,42,691.87,51
7304,29,40,2025-12-05,Bangalore,1240,0,20,UPI,Cancelled,56,482.38,112
7305,315,32,2025-03-29,Bangalore,1702,100,30,Cash,Delivered,37,644.82,148
7306,324,13,2025-05-13,Hyderabad,1117,0,30,Cash,Delivered,43,616.32,49
7307,340,15,2025-12-01,Chennai,302,0,40,Wallet,Delivered,36,172.33,69
7308,335,20,2025-10-31,Bangalore,649,200,40,Card,Cancelled,33,306.76,47
7309,220,36,2025-06-22,Delhi,626,100,30,Card,Cancelled,28,277.92,114
7310,334,17,2025-12-12,Hyderabad,1602,20,20,UPI,Delivered,23,703.3,74
7311,405,26,2025-07-01,Delhi,407,200,20,Wallet,Delivered,28,214.28,146
7312,492,19,2025-02-01,Hyderabad,252,50,50,Wallet,Delivered,21,105.58,58
7313,198,30,2025-03-14,Bangalore,1342,20,40,Wallet,Delivered,54,552.81,47
7314,298,44,2025-03-21,Delhi,1498,20,40,UPI,Delivered,45,701.7,87
7315,181,28,2025-09-09,Pune,1640,20,30,UPI,Cancelled,33,961.8,140
7316,34,9,2025-02-22,Hyderabad,413,50,30,Wallet,Delivered,41,145.29,115
7317,254,13,2025-11-12,Delhi,280,100,40,Cash,Delivered,29,104.56,142
7318,124,35,2025-08-08,Delhi,1490,150,50,Card,Delivered,53,631.36,58
7319,116,31,2025-07-02,Bangalore,219,200,50,Wallet,Delivered,35,90.3,132
7320,251,26,2025-05-10,Mumbai,273,150,30,Card,Delivered,41,109.77,139
7321,187,2,2025-04-12,Chennai,339,100,20,Card,Delivered,54,203.29,78
7322,136,13,2025-10-05,Pune,471,200,20,Cash,Delivered,32,171.53,57
7323,245,7,2025-06-25,Chennai,1663,50,40,Wallet,Delivered,26,646.58,87
7324,291,32,2025-02-07,Mumbai,485,20,30,UPI,Cancelled,34,203.07,125
7325,55,34,2025-07-17,Pune,801,200,30,Wallet,Delivered,23,408.03,76
7326,166,8,2025-03-26,Hyderabad,594,150,20,Wallet,Cancelled,18,335.32,129
7327,7,48,2025-10-24,Mumbai,1609,0,30,Wallet,Cancelled,17,589.81,58
7328,39,6,2025-09-30,Bangalore,952,200,40,Wallet,Delivered,31,522.52,47
7329,31,44,2025-05-08,Bangalore,850,50,20,Card,Delivered,25,448.94,93
7330,154,15,2025-03-21,Bangalore,1394,20,50,Card,Delivered,55,595.3,127
7331,325,3,2025-04-24,Hyderabad,1575,50,30,Cash,Cancelled,42,808.66,119
7332,300,46,2025-04-07,Bangalore,856,20,30,Cash,Delivered,45,401.33,77
7333,398,41,2025-07-30,Hyderabad,569,20,50,UPI,Cancelled,33,277.16,70
7334,390,19,2025-07-03,Mumbai,904,0,40,Wallet,Delivered,39,325.43,83
7335,118,23,2025-06-29,Delhi,1230,50,40,UPI,Delivered,29,716.79,100
7336,236,18,2025-11-12,Chennai,1600,50,40,Cash,Delivered,60,803.07,138
7337,418,49,2025-02-05,Bangalore,414,0,30,UPI,Delivered,24,221.13,50
7338,461,50,2025-08-07,Hyderabad,581,0,20,Wallet,Cancelled,23,255.13,51
7339,389,14,2025-12-14,Delhi,1376,100,20,UPI,Delivered,55,709.42,106
7340,326,7,2025-03-15,Pune,708,20,50,Cash,Delivered,56,336.41,40
7341,29,49,2025-11-09,Bangalore,1110,50,50,UPI,Delivered,37,459.48,77
7342,19,36,2025-01-28,Hyderabad,761,20,20,Wallet,Cancelled,41,329.28,123
7343,40,40,2025-05-08,Chennai,844,20,50,Card,Delivered,30,458.0,118
7344,500,18,2025-08-08,Chennai,631,100,40,Cash,Delivered,42,367.04,129
7345,478,1,2025-07-05,Hyderabad,1353,20,40,Cash,Delivered,44,778.57,59
7346,189,6,2025-07-29,Mumbai,1148,150,30,UPI,Cancelled,45,449.34,117
7347,66,14,2025-03-08,Bangalore,946,20,20,Wallet,Cancelled,24,438.02,57
7348,175,1,2025-02-05,Bangalore,268,100,30,UPI,Delivered,50,112.85,100
7349,188,11,2025-03-08,Mumbai,1262,150,30,Wallet,Delivered,58,540.26,81
7350,304,5,2025-09-11,Mumbai,1463,20,40,Wallet,Cancelled,28,611.94,84
7351,120,31,2025-12-22,Hyderabad,1306,100,50,Wallet,Cancelled,15,677.75,101
7352,456,29,2025-10-17,Hyderabad,1489,20,50,Wallet,Delivered,50,830.24,65
7353,210,46,2025-10-22,Pune,1107,0,40,Wallet,Delivered,17,411.86,64
7354,173,10,2025-03-31,Bangalore,1189,150,30,Cash,Cancelled,17,691.02,68
7355,157,10,2025-07-12,Bangalore,299,100,30,Cash,Delivered,40,128.0,49
7356,139,32,2025-08-14,Pune,1303,100,40,Cash,Delivered,22,619.33,69
7357,195,1,2025-10-05,Pune,1255,200,20,Card,Delivered,16,576.94,89
7358,146,34,2025-02-03,Delhi,798,200,50,Cash,Delivered,23,441.84,146
7359,364,5,2025-11-17,Hyderabad,671,150,30,Cash,Delivered,23,388.44,43
7360,462,4,2025-10-06,Hyderabad,256,20,50,Card,Cancelled,41,92.85,62
7361,241,4,2025-04-12,Delhi,1261,100,30,Card,Delivered,56,548.14,104
7362,396,26,2025-04-17,Pune,628,200,20,Card,Delivered,47,349.22,107
7363,377,18,2025-04-25,Delhi,1078,100,50,UPI,Delivered,47,561.89,107
7364,267,26,2025-03-12,Delhi,680,20,20,Wallet,Delivered,15,311.67,149
7365,21,19,2025-08-26,Bangalore,1608,150,20,UPI,Cancelled,58,814.0,128
7366,177,6,2025-10-27,Delhi,347,20,20,Cash,Delivered,51,156.7,65
7367,399,17,2025-07-20,Bangalore,231,100,50,Card,Cancelled,33,103.3,49
7368,32,36,2025-12-20,Mumbai,1726,100,20,Card,Cancelled,44,970.76,72
7369,318,28,2025-06-16,Pune,450,100,40,Card,Delivered,53,164.82,131
7370,75,19,2025-11-16,Delhi,1188,0,20,Cash,Delivered,48,693.33,142
7371,186,16,2025-05-02,Hyderabad,1052,20,30,Card,Delivered,40,499.37,114
7372,25,29,2025-03-13,Mumbai,271,20,40,Wallet,Delivered,57,134.46,72
7373,61,23,2025-02-14,Bangalore,1685,150,30,UPI,Cancelled,34,727.58,58
7374,481,41,2025-01-05,Delhi,1427,0,30,Cash,Delivered,55,506.64,86
7375,466,3,2025-10-11,Bangalore,1179,200,30,Card,Delivered,41,484.01,132
7376,2,32,2025-09-16,Bangalore,621,0,30,Wallet,Delivered,56,280.92,73
7377,76,18,2025-07-26,Chennai,1689,150,20,Card,Delivered,56,931.27,118
7378,450,43,2025-03-04,Bangalore,1296,200,30,Card,Delivered,22,675.46,43
7379,423,35,2025-11-10,Chennai,607,0,30,Cash,Cancelled,30,348.0,50
7380,45,11,2025-02-18,Hyderabad,797,0,40,Card,Delivered,47,439.56,143
7381,145,30,2025-07-31,Mumbai,313,20,20,Wallet,Cancelled,49,183.32,61
7382,424,38,2025-05-08,Hyderabad,1615,150,30,Card,Delivered,32,943.72,72
7383,71,49,2025-04-16,Bangalore,1554,20,20,Wallet,Cancelled,48,586.56,89
7384,91,18,2025-03-23,Chennai,428,200,50,Wallet,Delivered,56,196.0,96
7385,426,28,2025-03-19,Delhi,244,100,20,Cash,Delivered,41,98.73,80
7386,29,5,2025-05-26,Bangalore,1589,20,30,UPI,Delivered,39,814.8,55
7387,437,3,2025-07-19,Chennai,739,0,40,Cash,Delivered,47,293.06,43
7388,350,49,2025-02-02,Chennai,1372,50,30,Cash,Delivered,37,522.88,52
7389,306,22,2025-05-07,Delhi,829,100,50,UPI,Delivered,28,444.66,125
7390,242,16,2025-04-04,Chennai,1445,150,30,Card,Delivered,60,643.22,96
7391,226,36,2025-10-18,Pune,250,150,40,Card,Delivered,24,109.63,139
7392,34,8,2025-04-09,Hyderabad,1216,0,40,UPI,Delivered,22,539.11,137
7393,474,17,2025-10-14,Delhi,917,20,30,UPI,Cancelled,22,367.73,137
7394,53,36,2025-09-25,Mumbai,1027,0,20,Cash,Delivered,21,539.92,63
7395,455,9,2025-07-17,Bangalore,334,200,20,UPI,Delivered,42,174.5,46
7396,363,37,2025-07-19,Mumbai,480,200,50,Cash,Cancelled,60,239.3,96
7397,262,19,2025-10-20,Bangalore,251,20,30,UPI,Cancelled,29,133.14,67
7398,357,16,2025-07-07,Bangalore,822,150,40,Wallet,Delivered,51,293.77,83
7399,226,6,2025-09-09,Pune,813,100,50,UPI,Delivered,36,367.87,106
7400,295,17,2025-05-01,Mumbai,1614,100,30,Card,Delivered,40,801.85,69
7401,55,7,2025-06-16,Pune,1293,200,50,UPI,Delivered,60,767.35,120
7402,82,17,2025-04-11,Bangalore,994,20,20,Card,Cancelled,25,352.74,76
7403,263,2,2025-02-27,Delhi,476,50,40,Card,Delivered,43,257.89,109
7404,57,43,2025-09-25,Hyderabad,303,0,50,Card,Delivered,59,153.42,76
7405,405,22,2025-12-04,Delhi,1177,0,30,Cash,Cancelled,45,670.8,69
7406,315,7,2025-07-18,Bangalore,323,20,50,Card,Delivered,49,175.56,105
7407,190,17,2025-01-20,Bangalore,1519,150,50,Card,Delivered,29,563.14,42
7408,467,23,2025-11-18,Mumbai,1595,150,50,Card,Delivered,40,804.95,136
7409,480,28,2025-12-29,Mumbai,1256,200,50,Cash,Cancelled,18,468.83,82
7410,367,19,2025-03-19,Pune,1619,200,30,Wallet,Delivered,54,955.26,132
7411,439,31,2025-08-22,Delhi,953,50,30,UPI,Delivered,35,499.09,93
7412,399,47,2025-11-02,Bangalore,1324,150,20,Wallet,Delivered,29,567.16,131
7413,386,12,2025-01-17,Hyderabad,703,150,20,Wallet,Cancelled,41,325.46,50
7414,84,42,2025-05-10,Hyderabad,1370,50,20,UPI,Delivered,29,695.84,118
7415,56,32,2025-01-29,Delhi,506,200,50,Card,Cancelled,40,199.7,92
7416,331,32,2025-03-06,Chennai,1773,20,40,Cash,Cancelled,15,986.41,114
7417,489,31,2025-05-14,Mumbai,1763,100,40,UPI,Cancelled,19,807.35,69
7418,303,9,2025-08-11,Pune,517,50,40,Cash,Delivered,59,262.69,83
7419,478,43,2025-09-21,Hyderabad,1109,100,20,UPI,Delivered,15,398.2,85
7420,215,21,2025-06-27,Delhi,856,200,30,UPI,Delivered,16,402.78,132
7421,143,39,2025-04-15,Mumbai,607,200,50,Card,Cancelled,15,284.59,86
7422,311,15,2025-06-30,Hyderabad,1669,20,30,Cash,Delivered,27,817.21,72
7423,284,45,2025-03-19,Bangalore,465,20,20,UPI,Cancelled,19,167.01,65
7424,250,45,2025-03-04,Pune,1275,0,50,Card,Delivered,52,664.67,147
7425,476,50,2025-05-14,Hyderabad,1691,50,30,Cash,Delivered,46,885.75,49
7426,69,4,2025-04-22,Chennai,1344,50,40,UPI,Delivered,50,765.36,99
7427,401,40,2025-02-17,Hyderabad,213,50,30,UPI,Cancelled,29,81.46,134
7428,99,37,2025-06-18,Delhi,869,0,20,Wallet,Delivered,27,486.92,79
7429,140,24,2025-10-18,Chennai,252,200,30,Card,Delivered,27,101.43,126
7430,267,43,2025-12-04,Delhi,1196,20,30,Cash,Delivered,35,667.56,110
7431,83,38,2025-09-29,Mumbai,1454,200,40,UPI,Delivered,48,703.83,81
7432,484,5,2025-06-29,Bangalore,1459,50,40,Wallet,Cancelled,32,657.78,57
7433,433,13,2025-01-27,Bangalore,574,100,20,Wallet,Delivered,40,242.95,44
7434,143,4,2025-05-31,Mumbai,1273,100,30,UPI,Delivered,57,617.68,118
7435,56,40,2025-05-30,Delhi,1436,20,40,Wallet,Cancelled,28,572.82,124
7436,234,37,2025-05-03,Chennai,1200,150,20,Cash,Cancelled,17,454.04,147
7437,5,28,2025-01-06,Pune,607,100,40,UPI,Delivered,46,302.71,99
7438,11,38,2025-12-12,Delhi,879,100,50,Card,Delivered,16,418.44,133
7439,89,5,2025-04-27,Delhi,1199,200,50,Card,Delivered,35,529.8,106
7440,145,1,2025-05-08,Mumbai,347,150,30,Card,Delivered,19,131.59,145
7441,358,28,2025-11-12,Bangalore,1238,150,20,Wallet,Cancelled,16,705.86,41
7442,316,45,2025-10-25,Mumbai,831,0,40,Wallet,Delivered,31,309.28,92
7443,286,33,2025-12-05,Chennai,897,200,40,Cash,Delivered,39,441.0,105
7444,339,3,2025-06-28,Delhi,351,200,30,Cash,Delivered,38,142.33,103
7445,431,12,2025-11-24,Chennai,785,150,30,UPI,Delivered,18,367.21,119
7446,299,23,2025-07-27,Hyderabad,675,50,40,UPI,Delivered,52,348.69,147
7447,241,25,2025-08-21,Delhi,1566,20,40,Cash,Delivered,29,788.81,56
7448,163,38,2025-10-17,Hyderabad,1689,150,20,Wallet,Delivered,56,892.74,63
7449,247,12,2025-03-13,Hyderabad,401,50,50,Card,Cancelled,59,156.52,57
7450,467,49,2025-09-28,Mumbai,1047,20,50,UPI,Cancelled,22,466.0,48
7451,99,13,2025-06-23,Delhi,1749,150,20,Wallet,Delivered,16,952.41,59
7452,153,1,2025-04-07,Hyderabad,1518,50,40,Wallet,Delivered,38,649.2,49
7453,385,13,2025-11-30,Bangalore,438,200,40,Wallet,Cancelled,20,187.24,73
7454,152,22,2025-08-23,Bangalore,247,0,50,Cash,Delivered,20,140.89,61
7455,84,40,2025-02-13,Hyderabad,1193,200,20,UPI,Cancelled,34,547.24,83
7456,480,24,2025-05-02,Mumbai,282,100,20,Card,Delivered,16,128.56,135
7457,208,11,2025-04-07,Pune,910,200,30,UPI,Delivered,23,508.12,122
7458,148,18,2025-08-27,Mumbai,527,20,20,Cash,Delivered,48,308.05,77
7459,257,5,2025-04-13,Bangalore,847,0,50,Wallet,Delivered,33,367.64,111
7460,316,47,2025-01-28,Mumbai,685,20,20,Cash,Cancelled,35,264.55,112
7461,116,39,2025-06-02,Bangalore,527,100,40,Wallet,Delivered,29,197.5,56
7462,302,9,2025-01-14,Mumbai,437,200,50,Wallet,Delivered,48,176.34,85
7463,253,45,2025-08-29,Mumbai,433,200,50,Card,Delivered,48,231.71,62
7464,235,32,2025-11-12,Pune,1385,150,30,Cash,Delivered,26,682.21,106
7465,9,10,2025-07-25,Delhi,1208,50,20,UPI,Cancelled,37,441.22,99
7466,245,29,2025-06-28,Chennai,913,50,20,Card,Delivered,41,521.46,143
7467,356,8,2025-07-03,Chennai,1740,150,50,Card,Cancelled,42,744.3,41
7468,343,27,2025-10-14,Delhi,1447,200,20,UPI,Delivered,16,513.29,112
7469,11,8,2025-12-26,Delhi,1285,200,50,UPI,Delivered,43,580.15,119
7470,171,3,2025-10-14,Mumbai,807,50,40,UPI,Delivered,46,315.24,142
7471,294,20,2025-02-17,Hyderabad,619,0,20,Cash,Delivered,52,335.83,42
7472,366,27,2025-03-22,Delhi,1656,50,20,Wallet,Delivered,50,705.82,57
7473,86,49,2025-07-20,Bangalore,404,50,30,Cash,Delivered,53,230.41,102
7474,216,41,2025-06-29,Pune,1231,20,30,Card,Delivered,36,666.75,100
7475,158,11,2025-11-27,Pune,629,200,40,Cash,Cancelled,37,269.36,140
7476,432,24,2025-01-16,Mumbai,1283,20,50,Cash,Delivered,19,509.62,113
7477,418,41,2025-05-21,Bangalore,261,100,40,Card,Delivered,51,122.99,56
7478,354,12,2025-03-12,Hyderabad,1781,0,30,UPI,Delivered,30,925.35,97
7479,458,43,2025-04-28,Delhi,1544,0,30,Card,Cancelled,18,802.15,126
7480,378,4,2025-11-22,Chennai,1088,0,40,Card,Delivered,42,611.08,54
7481,16,19,2025-02-25,Chennai,1745,150,20,Wallet,Cancelled,45,910.45,99
7482,173,16,2025-10-09,Bangalore,585,20,50,Card,Cancelled,45,234.81,91
7483,375,8,2025-08-15,Mumbai,805,20,40,Wallet,Delivered,25,385.36,125
7484,482,18,2025-12-27,Mumbai,239,200,30,Wallet,Delivered,43,141.36,77
7485,490,14,2025-10-11,Mumbai,583,200,20,Wallet,Delivered,52,348.24,106
7486,28,7,2025-08-31,Bangalore,1374,150,40,Cash,Delivered,59,525.88,97
7487,396,13,2025-09-11,Pune,855,200,20,UPI,Delivered,22,495.23,62
7488,377,25,2025-03-23,Delhi,610,20,50,Cash,Delivered,19,273.3,117
7489,65,42,2025-01-26,Hyderabad,1205,100,30,Card,Delivered,57,489.22,129
7490,339,17,2025-10-25,Delhi,1075,200,20,Card,Cancelled,60,464.23,49
7491,217,39,2025-09-08,Bangalore,1280,150,30,Card,Delivered,53,457.61,44
7492,468,23,2025-06-30,Delhi,370,150,40,UPI,Delivered,46,199.21,76
7493,265,15,2025-10-12,Chennai,1195,0,20,Wallet,Delivered,45,662.06,101
7494,149,50,2025-08-31,Delhi,1430,0,30,Card,Delivered,48,632.79,70
7495,456,26,2025-03-16,Hyderabad,1190,20,30,UPI,Delivered,43,535.88,142
7496,353,30,2025-03-27,Hyderabad,302,200,50,Wallet,Delivered,22,172.18,131
7497,188,12,2025-12-27,Mumbai,1225,50,20,Wallet,Delivered,38,496.65,85
7498,476,38,2025-05-16,Hyderabad,998,20,50,Cash,Delivered,23,412.75,133
7499,150,38,2025-04-13,Pune,1399,0,40,Card,Cancelled,52,760.74,92
7500,114,20,2025-10-15,Delhi,828,50,30,UPI,Delivered,22,477.55,148
7501,190,42,2025-09-29,Bangalore,831,50,50,UPI,Delivered,53,337.69,98
7502,252,25,2025-09-13,Delhi,546,150,40,Wallet,Cancelled,49,327.58,141
7503,252,22,2025-12-23,Delhi,598,50,50,UPI,Delivered,44,224.93,105
7504,12,21,2025-01-20,Pune,1036,50,30,Wallet,Delivered,45,397.35,65
7505,40,44,2025-05-31,Chennai,735,100,30,UPI,Delivered,15,425.53,90
7506,184,28,2025-07-22,Hyderabad,1198,150,50,Cash,Delivered,59,481.19,69
7507,393,18,2025-08-26,Hyderabad,806,200,50,Wallet,Delivered,29,362.04,129
7508,292,44,2025-05-07,Delhi,988,100,50,Wallet,Delivered,26,584.05,40
7509,430,40,2025-09-10,Delhi,734,50,50,Wallet,Cancelled,56,434.82,72
7510,30,23,2025-01-16,Pune,717,150,50,Card,Delivered,20,385.27,117
7511,481,6,2025-06-27,Delhi,1564,0,40,Wallet,Delivered,26,788.41,58
7512,234,8,2025-11-19,Chennai,1569,150,30,Wallet,Delivered,31,816.36,41
7513,396,28,2025-09-04,Pune,1648,50,50,Card,Delivered,50,674.32,83
7514,404,10,2025-11-17,Chennai,1695,0,50,Wallet,Delivered,58,977.18,65
7515,434,17,2025-02-15,Hyderabad,1584,0,30,Cash,Delivered,27,827.34,117
7516,231,6,2025-06-03,Pune,1272,50,20,Card,Delivered,19,468.73,114
7517,13,32,2025-04-28,Delhi,988,100,50,Cash,Delivered,58,403.97,138
7518,329,27,2025-03-04,Pune,835,100,20,Cash,Delivered,49,445.52,114
7519,490,50,2025-04-08,Mumbai,1566,100,40,UPI,Delivered,48,591.62,146
7520,32,6,2025-03-27,Mumbai,930,20,40,UPI,Cancelled,42,493.72,101
7521,268,7,2025-11-11,Mumbai,974,200,50,Wallet,Delivered,37,390.0,106
7522,103,14,2025-03-04,Pune,1133,20,20,Wallet,Delivered,43,509.83,64
7523,45,29,2025-08-23,Hyderabad,281,100,30,Cash,Delivered,30,138.95,73
7524,41,6,2025-03-26,Pune,753,50,50,Cash,Cancelled,51,364.43,41
7525,90,4,2025-11-11,Chennai,1137,20,30,Cash,Delivered,38,418.37,40
7526,489,30,2025-07-03,Mumbai,1465,150,40,Cash,Cancelled,46,831.45,47
7527,6,23,2025-12-16,Chennai,786,100,50,UPI,Delivered,23,429.84,106
7528,10,3,2025-04-09,Chennai,1350,100,40,UPI,Delivered,40,538.7,93
7529,38,1,2025-09-29,Delhi,272,0,30,UPI,Delivered,38,108.39,136
7530,478,9,2025-08-18,Hyderabad,1581,200,20,UPI,Delivered,41,906.35,105
7531,273,36,2025-12-04,Mumbai,1035,20,40,UPI,Cancelled,23,587.09,79
7532,416,17,2025-05-15,Mumbai,416,150,50,Cash,Cancelled,54,148.61,86
7533,254,16,2025-03-28,Delhi,1386,20,20,Card,Delivered,45,629.01,109
7534,455,34,2025-11-07,Bangalore,905,20,30,Card,Delivered,39,345.27,74
7535,58,6,2025-08-27,Mumbai,1445,50,50,Card,Delivered,49,740.69,62
7536,238,40,2025-10-14,Chennai,1261,100,40,Wallet,Cancelled,51,562.52,128
7537,233,30,2025-12-19,Chennai,1637,20,40,Wallet,Delivered,48,704.88,128
7538,307,28,2025-06-28,Bangalore,1548,100,30,UPI,Cancelled,28,923.44,121
7539,323,31,2025-10-10,Bangalore,822,150,50,Cash,Delivered,22,298.27,54
7540,333,19,2025-03-13,Pune,390,150,50,Cash,Delivered,15,151.8,143
7541,453,35,2025-05-03,Chennai,303,50,40,Cash,Cancelled,50,145.68,129
7542,273,9,2025-07-12,Mumbai,657,50,30,Wallet,Delivered,57,380.17,63
7543,227,28,2025-12-30,Delhi,1011,0,50,UPI,Cancelled,24,446.4,40
7544,477,43,2025-08-30,Delhi,1467,0,30,Wallet,Delivered,21,740.19,130
7545,276,39,2025-06-16,Pune,1651,0,50,UPI,Cancelled,56,814.35,70
7546,372,9,2025-04-10,Delhi,570,20,50,Wallet,Delivered,40,298.68,127
7547,131,6,2025-10-16,Delhi,1677,0,50,Card,Delivered,19,624.59,61
7548,12,30,2025-03-28,Pune,1699,20,30,UPI,Cancelled,30,1000.08,102
7549,152,41,2025-02-18,Bangalore,1569,200,30,Card,Cancelled,30,636.99,75
7550,465,46,2025-06-21,Hyderabad,232,150,50,Card,Delivered,33,106.52,63
7551,128,50,2025-08-08,Mumbai,485,100,30,Cash,Delivered,52,257.96,135
7552,218,38,2025-01-09,Hyderabad,970,20,50,Cash,Delivered,57,432.91,66
7553,108,40,2025-02-13,Bangalore,1227,200,30,Card,Delivered,15,486.27,68
7554,329,41,2025-12-14,Pune,1167,0,50,UPI,Delivered,19,491.84,98
7555,343,16,2025-07-19,Delhi,702,200,20,Card,Delivered,52,283.88,110
7556,47,17,2025-06-25,Hyderabad,1322,150,40,Wallet,Delivered,20,690.18,127
7557,450,16,2025-09-29,Bangalore,889,20,40,Wallet,Delivered,37,315.83,141
7558,396,46,2025-02-08,Pune,983,100,30,Card,Delivered,58,530.76,97
7559,419,2,2025-10-24,Mumbai,1641,200,20,Card,Delivered,30,701.14,90
7560,160,39,2025-01-06,Chennai,797,20,20,Cash,Delivered,29,394.13,82
7561,287,45,2025-03-10,Pune,659,20,50,Cash,Delivered,54,232.8,62
7562,271,20,2025-11-30,Pune,344,150,30,Wallet,Delivered,36,172.06,143
7563,32,4,2025-01-30,Mumbai,705,200,50,Wallet,Delivered,56,401.32,65
7564,146,48,2025-01-21,Delhi,1036,150,50,UPI,Cancelled,37,465.04,58
7565,58,20,2025-08-30,Mumbai,1577,100,30,Wallet,Cancelled,26,635.45,148
7566,20,35,2025-08-14,Mumbai,1089,150,50,Card,Cancelled,36,632.0,121
7567,102,25,2025-10-09,Hyderabad,1322,100,50,UPI,Cancelled,28,735.42,78
7568,332,35,2025-01-09,Pune,456,0,30,UPI,Cancelled,53,217.18,149
7569,401,32,2025-10-23,Hyderabad,608,200,40,Card,Delivered,23,316.14,43
7570,169,33,2025-01-12,Delhi,1041,100,50,Card,Delivered,25,467.41,80
7571,493,12,2025-11-15,Delhi,995,50,20,Cash,Delivered,56,591.34,44
7572,410,8,2025-01-05,Chennai,598,100,20,Cash,Cancelled,55,348.6,145
7573,376,1,2025-01-12,Bangalore,880,0,20,Cash,Delivered,17,445.36,141
